estado,mover_adelante,mover_atras,girar_izquierda,girar_derecha,esperar,seleccionar_objetivo
"(17, 1)",0.0,0.0,0.0,0.0,0.0,0.0
"(17, 2)",0.0,0.0,0.0,0.0,0.0,0.0
"(17, 3)",0.0,0.0,0.0,0.0,0.0,0.0
"(17, 4)",0.0,0.06999999999999999,0.0,0.0,0.0,0.0
"(17, 5)",0.0,0.0,0.0,0.0,0.0,0.0
"(17, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(17, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(17, 8)",0.31240011890749325,0.0,0.0,0.0,0.06999999999999999,0.29698693024494327
"(17, 9)",0.06999999999999999,0.7481339441373095,0.5363832291562045,0.4859543900544032,0.5792452593721181,0.4902938077887137
"(17, 10)",0.06999999999999999,0.3663653805791536,0.0,0.11654999999999997,0.21234304874999999,0.06999999999999999
"(17, 11)",0.44966165888129056,0.15465451750000003,0.3661683480773817,0.28474404875,0.0,0.19134304874999994
"(17, 12)",0.2643002541375,0.25655,0.24060574999999998,0.0,0.0,0.0
"(17, 13)",0.5044007500000001,0.06999999999999999,0.34441225000000003,0.4773680651250001,0.4477359250000001,0.0
"(17, 14)",0.6480364005713731,0.04654999999999999,0.42075409259990315,0.42075409259990315,0.06999999999999999,0.0
"(18, 0)",0.0,0.0,0.0,0.0,0.0,0.0
"(18, 1)",0.0,0.0,0.0,0.0,0.0,0.0
"(18, 2)",0.0,0.0,0.0,0.0,0.0,0.0
"(18, 3)",0.0,0.0,0.0,0.0,0.0,0.0
"(18, 4)",0.0,0.06999999999999999,0.0,0.0,0.0,0.0
"(18, 5)",0.0,0.0,0.0,0.0,0.0,0.0
"(18, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(18, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(18, 8)",0.4579869302449433,0.21000000000000002,0.5795771743457754,0.36233372969164407,0.4643041515462578,0.5343267595320785
"(18, 9)",0.0,0.4144684305722187,0.0,0.0,0.0,0.0
"(18, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(18, 11)",0.5061683480773818,0.0,0.0,0.0,0.0,0.0
"(18, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(18, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(18, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 0)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 1)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 2)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 3)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 4)",0.0,0.21000000000000002,0.0,0.06999999999999999,0.0,0.0
"(19, 5)",0.21000000000000002,0.33724312741874996,0.27047072499999997,0.2071262033340937,0.31130881424999995,0.20620481704374996
"(19, 6)",0.091,0.24060574999999998,0.19134304874999994,0.0,0.19724312741874994,0.18247074999999996
"(19, 7)",0.0,0.146965,0.0,0.0,0.24060574999999998,0.0
"(19, 8)",0.0,0.21000000000000002,0.0,0.06999999999999999,0.0,0.11654999999999997
"(19, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(20, 0)",0.0,0.0,0.0,0.0,0.0,0.0
"(20, 1)",0.0,0.0,0.0,0.0,0.0,0.0
"(20, 2)",0.0,0.0,0.0,0.0,0.0,0.0
"(20, 3)",0.392061941131875,0.0,0.312787475,0.24060574999999998,0.0,0.29900367087499996
"(20, 4)",0.0,0.26160574999999997,0.0,0.0,0.0,0.0
"(20, 5)",0.32205632375,0.5263574281479725,0.0,0.0,0.11654999999999997,0.5532517023161305
"(20, 6)",0.4501179145054036,0.30516745529374995,0.0,0.5895396900390647,0.6081696843346468,0.5933785544160517
"(20, 7)",0.0,0.28750574999999995,0.18247074999999996,0.21234304874999993,0.21120812741874992,0.0
"(20, 8)",0.0,0.21000000000000002,0.21234304874999999,0.11654999999999997,0.0,0.06999999999999999
"(20, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(20, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(20, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(20, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(20, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(20, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(21, 0)",0.0,0.0,0.0,0.0,0.0,0.0
"(21, 1)",0.0,0.0,0.0,0.0,0.0,0.0
"(21, 2)",0.0,0.0,0.0,0.0,0.0,0.0
"(21, 3)",0.766437969607079,0.5199027746151968,0.11654999999999997,0.06999999999999999,0.14750574999999996,0.0
"(21, 4)",0.25655,0.7418321096502609,0.46237018493664883,0.4538695025293798,0.639379290923107,0.5578087038806414
"(21, 5)",0.5393351849366488,0.6227014657280056,0.6077513330195122,0.06999999999999999,0.0,0.0
"(21, 6)",0.3707866573311031,0.0,0.45688181678871953,0.35645171086313654,0.4075285664780323,0.21120812741875
"(21, 7)",0.0,0.309663154187029,0.0,0.0,0.0,0.0
"(21, 8)",0.21000000000000002,0.0,0.17737804874999996,0.16147074999999997,0.22922140241875,0.0
"(21, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(21, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(21, 11)",0.3407563933812499,0.0,0.0,0.0,0.0,0.0
"(21, 12)",0.24823779530455936,0.21000000000000002,0.46509377959177317,0.0,0.46509377959177317,0.0
"(21, 13)",0.20964999999999998,0.7864382501061482,0.0,0.0,0.0,0.0
"(21, 14)",0.0,0.41241724999999996,0.16850574999999995,0.11654999999999997,0.20964999999999998,0.272545
"(22, 0)",0.0,0.0,0.0,0.0,0.0,0.0
"(22, 1)",0.0,0.0,0.0,0.0,0.0,0.0
"(22, 2)",0.0,0.0,0.0,0.0,0.0,0.0
"(22, 3)",0.5366826880331655,0.302427397125,0.5005752048055718,0.0,0.06999999999999999,0.0
"(22, 4)",0.27111421908812494,0.21000000000000002,0.2863765311971198,0.38399000391762506,0.0,0.0
"(22, 5)",0.0,0.21000000000000002,0.0,0.18205632374999994,0.16850574999999995,0.11654999999999997
"(22, 6)",0.06999999999999999,0.0,0.20273575,0.0,0.0,0.0
"(22, 7)",0.5312104888279721,0.36039572058199854,0.309663154187029,0.309663154187029,0.11654999999999997,0.06999999999999999
"(22, 8)",0.23099999999999998,0.534392431687029,0.29288242055056246,0.5968087288627981,0.5893390809443191,0.6379118573877197
"(22, 9)",0.06999999999999999,0.0,0.0,0.0,0.0,0.06999999999999999
"(22, 10)",0.06999999999999999,0.0,0.0,0.0,0.0,0.0
"(22, 11)",0.3133816708749999,0.06999999999999999,0.0,0.06999999999999999,0.18247074999999996,0.0
"(22, 12)",0.27506800981923485,0.0,0.0,0.0,0.06999999999999999,0.0
"(22, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(22, 14)",0.21000000000000002,0.0,0.0,0.0,0.0,0.0
"(23, 0)",0.0,0.0,0.0,0.0,0.0,0.0
"(23, 1)",0.0,0.0,0.0,0.0,0.0,0.0
"(23, 2)",0.0,0.0,0.0,0.0,0.0,0.0
"(23, 3)",0.0,0.0,0.0,0.0,0.0,0.0
"(23, 4)",0.0,0.0,0.0,0.0,0.0,0.0
"(23, 5)",0.0,0.0,0.0,0.0,0.0,0.0
"(23, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(23, 7)",0.25655,0.20941724999999997,0.18247074999999996,0.43678953319512354,0.4333334743648377,0.49147062780723766
"(23, 8)",0.493650065125,0.0,0.20941724999999997,0.0,0.0,0.0
"(23, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(23, 10)",0.33989739491058085,0.0,0.0,0.0,0.06999999999999999,0.11654999999999997
"(23, 11)",0.32533860279375,0.31979624250000005,0.21431918029374994,0.4058607442264374,0.21702132374999994,0.16850574999999995
"(23, 12)",0.30837294709659374,0.347972441131875,0.37345140747768596,0.46291479330628643,0.3691818544755616,0.0
"(23, 13)",0.0,0.33315158083812507,0.0,0.0,0.06999999999999999,0.0
"(23, 14)",0.21000000000000002,0.0,0.0,0.0,0.0,0.0
"(24, 0)",0.0,0.0,0.0,0.0,0.0,0.0
"(24, 1)",0.0,0.0,0.0,0.0,0.0,0.0
"(24, 2)",0.0,0.0,0.0,0.0,0.0,0.0
"(24, 3)",0.0,0.0,0.0,0.0,0.0,0.0
"(24, 4)",0.0,0.0,0.0,0.0,0.0,0.0
"(24, 5)",0.0,0.0,0.0,0.0,0.0,0.0
"(24, 6)",0.20964999999999998,0.0,0.0,0.0,0.0,0.0
"(24, 7)",0.21000000000000002,0.21000000000000002,0.3330059249999999,0.0,0.25124242499999994,0.20964999999999998
"(24, 8)",0.0,0.273,0.3330059249999999,0.5951445817399196,0.6170877019991502,0.6110501304454785
"(24, 9)",0.21000000000000002,0.20964999999999998,0.0,0.0,0.0,0.0
"(24, 10)",0.41241724999999996,0.0,0.0,0.0,0.0,0.0
"(24, 11)",0.26805450000000003,0.06999999999999999,0.372014767394375,0.29900367087499996,0.312787475,0.278003670875
"(24, 12)",0.5391848203172593,0.41800367087499996,0.11654999999999997,0.47140892203017154,0.4523641734714375,0.06999999999999999
"(24, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(24, 14)",0.21000000000000002,0.0,0.0,0.0,0.0,0.0
"(25, 0)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 1)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 2)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 3)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 4)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 5)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 11)",0.24685631935846866,0.06999999999999999,0.0,0.0,0.06999999999999999,0.0
"(25, 12)",0.0,0.4558158429590938,0.0,0.0,0.20964999999999998,0.0
"(25, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 14)",0.272895,0.0,0.0,0.0,0.0,0.27224242499999995
"(26, 0)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 1)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 2)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 3)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 4)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 5)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 11)",0.23064999999999997,0.0,0.0,0.35630669632463163,0.0,0.31055923398346863
"(26, 12)",0.0,0.3422624712499999,0.06999999999999999,0.20964999999999998,0.11654999999999997,0.0
"(26, 13)",0.0,0.13289499999999999,0.0,0.20941724999999997,0.0,0.0
"(26, 14)",0.34941724999999996,0.133,0.272545,0.06999999999999999,0.18247074999999996,0.0
"(27, 0)",0.0,0.0,0.0,0.0,0.0,0.0
"(27, 1)",0.0,0.0,0.0,0.0,0.0,0.0
"(27, 2)",0.0,0.0,0.0,0.0,0.0,0.0
"(27, 3)",0.0,0.0,0.0,0.0,0.0,0.0
"(27, 4)",0.0,0.0,0.0,0.0,0.0,0.0
"(27, 5)",0.0,0.0,0.0,0.0,0.0,0.0
"(27, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(27, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(27, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(27, 9)",0.0,0.3964683024437477,0.0,0.0,0.0,0.0
"(27, 10)",0.7760367233368823,0.44213246311965365,0.0,0.41066986399330774,0.36401808797456964,0.3110537415333136
"(27, 11)",0.30236247124999993,0.7182726076026171,0.5476512840557404,0.0,0.32634259879374994,0.28701782819784366
"(27, 12)",0.174825175,0.21000000000000002,0.30236247124999993,0.0,0.0,0.0
"(27, 13)",0.41241724999999996,0.0,0.0,0.06999999999999999,0.0,0.0
"(27, 14)",0.39124242499999995,0.0,0.0,0.0,0.0,0.0
"(28, 0)",0.0,0.0,0.0,0.0,0.0,0.0
"(28, 1)",0.0,0.0,0.0,0.0,0.0,0.0
"(28, 2)",0.0,0.0,0.0,0.0,0.0,0.0
"(28, 3)",0.0,0.0,0.0,0.0,0.0,0.0
"(28, 4)",0.0,0.0,0.0,0.0,0.0,0.0
"(28, 5)",0.0,0.0,0.0,0.0,0.0,0.0
"(28, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(28, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(28, 8)",0.3493516032497223,0.0,0.0,0.0,0.0,0.0
"(28, 9)",0.7227696329804358,0.34607655964139683,0.47285691185821654,0.3964683024437477,0.4753748829112512,0.5947160826213217
"(28, 10)",1.075565840013232,0.7816574204301363,1.269188683678084,1.246504795108327,1.1440302797438309,1.1800719632085284
"(28, 11)",0.8157566325150936,0.8801091843648381,0.6984975248759615,0.0,0.9127393999188798,0.7397625248759615
"(28, 12)",0.0,0.270515,0.06999999999999999,0.24608427374999994,0.0,0.0
"(28, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(28, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 15)",4.579704454487364,4.521689617923991,4.294226585867217,4.412192348575127,4.292367411362043,4.464627739574126
"(0, 16)",4.671934859426013,4.394348123206444,4.473371886326856,4.473366505949723,4.491443389254684,4.5672962473358005
"(0, 17)",4.588934194418282,4.468650686105678,4.413229270228563,4.413056833700101,4.443191941325973,4.536768841298288
"(0, 18)",4.366698911861502,4.407669211534715,4.344968930508704,4.3011835949175445,4.352349540782012,4.459738413140193
"(0, 19)",4.353627603204124,4.482430901319009,4.294297806864405,4.372464413622273,4.302349850250055,4.455086665227093
"(0, 20)",4.307722925775262,4.516117093557891,4.246475275579377,4.277708662493593,4.181629169233268,4.325466329747515
"(0, 21)",4.396711109339804,4.4430655046918694,4.105702268995713,4.254564021719264,4.235770041288721,4.349140514125854
"(0, 22)",4.13628469111075,4.337740315862276,4.195399365333865,4.198891896150634,4.194323929836542,4.298518171654667
"(0, 23)",4.3186724168642465,4.380013005256243,4.049442758685041,4.154761583831155,4.142106059511247,4.274808805948163
"(0, 24)",4.3290704681525725,4.500178771456183,4.321169909068295,4.349263849995268,4.350716340313916,4.4232120679825595
"(0, 25)",4.445914607198041,4.490906528716642,4.218441591174085,4.225128639352935,4.218862995048038,4.322501224426066
"(0, 26)",4.403347083186619,4.427742637775317,4.3155666355389775,4.326619032042009,4.315238402096803,4.43181322054607
"(0, 27)",4.30139435362212,4.386698836158951,4.397263537254856,4.396770629110892,4.396787236276179,4.504399103109622
"(0, 28)",4.559427950542178,4.655581168753598,4.480986883898336,4.38721926229092,4.482874845629259,4.582550766024832
"(0, 29)",4.662829709159878,4.601853144084405,4.629870771826602,4.62924224847087,4.629739642375048,4.725939594591164
"(1, 15)",4.6110409722909464,4.554836772794108,4.4247271155286265,4.4253445122449415,4.42562250566822,4.526950959893537
"(1, 16)",4.511627184317331,4.471030881180197,4.519814491242887,4.571871883158841,4.517321081287561,4.672871641906359
"(1, 17)",4.451914851128946,4.5798045385402,4.263759610701331,4.422434791627172,4.255003337567708,4.367999641599559
"(1, 18)",4.5008974424742245,4.3774825496001295,4.350806818670058,4.349883698555772,4.337871979735229,4.4373914222831425
"(1, 19)",4.3819878962817,4.491477958344121,4.355842644964502,4.238379044234458,4.322244454540293,4.454788938138277
"(1, 20)",4.297127189496054,4.290631827425853,4.163778473207549,4.2105633002242016,4.202000883253772,4.25731921514002
"(1, 21)",4.222774300435292,4.3142573534895226,4.308543848302394,4.352669835154359,4.333439702221676,4.423935104065406
"(1, 22)",4.4540038199938055,4.453009039370197,4.293861900284847,4.201858761352717,4.300624336550991,4.45960500097501
"(1, 23)",4.56332512622396,4.41632239002949,4.3062985379440075,4.296306271923807,4.295792886634979,4.399605815058044
"(1, 24)",4.3674672304244995,4.657019087775872,4.370743385456577,4.373245788696018,4.383393915881355,4.4739028250553865
"(1, 25)",4.377960542620432,4.519301167746285,4.358353544963927,4.362292642098584,4.344890920267554,4.464710634793674
"(1, 26)",4.567001789315765,4.407632986069167,4.388372508752176,4.410722125772064,4.403511352069386,4.4874192021141885
"(1, 27)",4.5641379808164055,4.479987946676852,4.394868514799314,4.427257255591295,4.399474621601039,4.51646529694802
"(1, 28)",4.611766081957071,4.647670130390285,4.501353425581621,4.498330916793835,4.508317308738081,4.60885647112953
"(1, 29)",4.60577041118108,4.647799550303193,4.518605451336298,4.478813429370615,4.486851309215012,4.605031245527488
"(2, 15)",4.6574255015877695,4.504520845484077,4.385176151494069,4.522940917904732,4.443895367046634,4.570925138950424
"(2, 16)",4.649805346844612,4.546980917299904,4.509774201522223,4.509099315490404,4.422704637426708,4.616788251386349
"(2, 17)",4.508105193125115,4.557957495163498,4.398877308960384,4.419883806137488,4.423459055593724,4.519124533572249
"(2, 18)",4.399941882912529,4.365446165067428,4.4244735164505435,4.343771716587691,4.33778715537191,4.433669030177978
"(2, 19)",4.568156966800964,4.3968792611440835,4.359487110116762,4.364184617385978,4.325962234831983,4.402807749510597
"(2, 20)",4.369500048504919,4.4017053171125,4.0636440150922475,4.329830183887658,4.241931567486036,4.439521822402085
"(2, 21)",4.563219560567882,4.344295492687925,4.262995961563478,4.327280243176293,4.262979790814545,4.443202765340052
"(2, 22)",4.482514204806006,4.370765705552459,4.309043336866226,4.312818957991525,4.314151078991707,4.397162932170085
"(2, 23)",4.658682707241609,4.650002478035873,4.43617802545293,4.506488695672485,4.498863388709852,4.624634986161076
"(2, 24)",4.376664489186671,4.7502301252415755,4.48539982753181,4.40491029101987,4.464574926445341,4.547511264978314
"(2, 25)",4.427612163475547,4.471524185470973,4.393768012202664,4.3993685431802945,4.390470438028778,4.489756518033848
"(2, 26)",4.590848374219762,4.4292387136988145,4.452272214197739,4.390245266308136,4.4504893279125115,4.548145780076314
"(2, 27)",4.50563619676431,4.644722494970306,4.47837689865658,4.468802206278933,4.480825274205069,4.519457616323425
"(2, 28)",4.570098196238479,4.588227145418472,4.459980787017344,4.481289432972693,4.462777679034402,4.565510745637747
"(2, 29)",4.580688435978457,4.550544415138267,4.454090566752128,4.460344773291748,4.458397503319729,4.560399798600844
"(3, 15)",4.585660979502272,4.611229292789796,4.466815160088257,4.4949861002891796,4.46005954485164,4.5785810295876095
"(3, 16)",4.502007748623081,4.536568037962891,4.392749778899625,4.400023434618879,4.4068982460518855,4.5091920581464136
"(3, 17)",4.539991989419538,4.457014736023098,4.476825338366437,4.409750313644211,4.479569631519011,4.574339482690175
"(3, 18)",4.468441486635931,4.450797206155668,4.430935277644698,4.422917138610805,4.428096739972871,4.530506338371117
"(3, 19)",4.600224488072608,4.436314491648265,4.359719306534811,4.368642430707736,4.4195643763165,4.48277653376925
"(3, 20)",4.392074955686619,4.399120078566088,4.386466200482405,4.437133422479197,4.388521122338673,4.4819583596778605
"(3, 21)",4.4739504413500075,4.580121335371869,4.396859018542951,4.394629989446957,4.394388624673557,4.447938305449119
"(3, 22)",4.604730606212188,4.406352618477839,4.44050830427376,4.472033147301965,4.474090678756361,4.5746369525537505
"(3, 23)",4.596121197109882,4.6735126489246035,4.514116288259353,4.514107875525366,4.5126719290731945,4.612270065025307
"(3, 24)",4.521357126857633,4.736170846399953,4.428512965267455,4.551024712928752,4.484553612989258,4.534281638725893
"(3, 25)",4.470881969706958,4.650389071651944,4.516404677313493,4.5187482467117865,4.457426377107955,4.563518195835089
"(3, 26)",4.613460826294844,4.46058969554479,4.411093070949017,4.470955312457423,4.413317184051837,4.512945453788929
"(3, 27)",4.5225186839162665,4.606498360508003,4.4708732566104,4.459187667498227,4.480970259412018,4.5735856872447735
"(3, 28)",4.631142518799874,4.61392551701026,4.507157396452495,4.512681066512324,4.513222282348864,4.638578557796044
"(3, 29)",4.556488901456429,4.60351334734844,4.42316863192313,4.459498604641911,4.490406167601192,4.5985402841494425
"(4, 15)",4.722003538866241,4.607073978541493,4.532689014847684,4.5149797512086955,4.52145385605091,4.437125836676584
"(4, 16)",4.571095005038908,4.5139303985701025,4.4392426723712815,4.440305476981366,4.442284668934266,4.534289439904045
"(4, 17)",4.564399454892822,4.5235064914261525,4.482610319148785,4.490072132185074,4.458825470862536,4.59602788583255
"(4, 18)",4.4742454721348,4.592146866021254,4.431731710361296,4.431691607756621,4.43173190578675,4.531734563850549
"(4, 19)",4.566594299180981,4.490833965887078,4.449424559680569,4.407585144490192,4.332962143472727,4.491298616927344
"(4, 20)",4.388957937502043,4.44159960203969,4.353455580951353,4.32731048769396,4.328657177527083,4.425082611406156
"(4, 21)",4.46605937998158,4.527444025345698,4.3888004363157025,4.393015335777672,4.39186207843383,4.492439650340836
"(4, 22)",4.60532040495579,4.59581038891162,4.45764137040136,4.4617408527143825,4.457879422594426,4.57349678276996
"(4, 23)",4.6140175866295605,4.657604980992992,4.489986830386119,4.518758002546735,4.517040100667319,4.598846121525175
"(4, 24)",4.68245656646343,4.691798332016956,4.534184419222076,4.545764517501972,4.547258619274247,4.64641554256945
"(4, 25)",4.645220271332715,4.368628115022597,4.412691756443799,4.482446441929191,4.490896259615983,4.536876851578547
"(4, 26)",4.527345908864185,4.459081981782768,4.445631113985925,4.445425236541322,4.453638532189895,4.553643964256277
"(4, 27)",4.515874529492334,4.634870940289798,4.5051137224552384,4.515351205119953,4.509926810877324,4.621528547473862
"(4, 28)",4.425449937382601,4.658249166792595,4.459578735692289,4.38441707070875,4.498321218587677,4.526479900550332
"(4, 29)",4.544497408465809,4.505039937936808,4.414400947943835,4.417265573373244,4.417183242219637,4.51723809943747
"(5, 15)",4.673985392576876,4.642220437019712,4.47217820357254,4.530774154640802,4.517337245213662,4.634169409975685
"(5, 16)",4.523725682225495,4.638612386961719,4.492816153860795,4.343667356428983,4.454858333052016,4.581123996439704
"(5, 17)",4.582238641823861,4.635258295626568,4.555783658657828,4.504410976899921,4.502371485262419,4.497585566970557
"(5, 18)",4.5503073696516285,4.511564494823297,4.445829966845352,4.440279267823011,4.469129612091329,4.564789550693371
"(5, 19)",4.524251148037305,4.471738035348819,4.4627723117178855,4.438613495946712,4.528582895169339,4.647345845683263
"(5, 20)",4.604628051764673,4.520190690099097,4.483037654617435,4.479243686822007,4.446881574030696,4.577608021841062
"(5, 21)",4.677908895234095,4.630926767227349,4.461467350259695,4.4288214732268525,4.478188039504274,4.597465883529621
"(5, 22)",4.461900061344115,4.638758181147322,4.419577134432614,4.377277056115981,4.44747629917961,4.567198448170764
"(5, 23)",4.601819718406751,4.553865137495059,4.429570937060469,4.440531032607542,4.391159517880027,4.533633802684963
"(5, 24)",4.538446199719973,4.738308630711029,4.487926877794539,4.51020492650541,4.488920671335551,4.613987093668431
"(5, 25)",4.444095304426126,4.441652329683622,4.397210183921435,4.404258077860153,4.397576308272688,4.5144211623806845
"(5, 26)",4.482135600724051,4.491919256666654,4.416559895675126,4.4115016744991244,4.416677357044935,4.512298440149304
"(5, 27)",4.584263637422031,4.595773702809591,4.472522292419452,4.471209215840048,4.503185221179273,4.571378124541027
"(5, 28)",4.538088856040373,4.586783400346405,4.513574578709529,4.534676086094509,4.494457659023062,4.645215204386357
"(5, 29)",4.713755185627964,4.543269042403078,4.489846926121756,4.486907250495,4.477451903282117,4.6492914540507435
"(6, 15)",4.635928272348651,4.516992806650531,4.467855500372103,4.424787594233704,4.546504498637168,4.455916601403314
"(6, 16)",4.658154033449657,4.5078070646349,4.525306805673414,4.483895132228542,4.524788227167365,4.6391096807491135
"(6, 17)",4.6180396913860235,4.64197726355599,4.516037584875235,4.512054826583547,4.515571223833641,4.6151606285581135
"(6, 18)",4.62796696819308,4.467821501661623,4.424098856267946,4.458309097087277,4.420632702442103,4.548972369971293
"(6, 19)",4.584504415649906,4.473680344705421,4.514123360493151,4.419012791990769,4.4350038074271705,4.592587766902104
"(6, 20)",4.691920723829423,4.640535331368313,4.508559417221566,4.515987966702108,4.538044548936901,4.545027283533686
"(6, 21)",4.657966222709686,4.533462539445212,4.508723026012189,4.507220668750812,4.463619587350984,4.605368381584458
"(6, 22)",4.5100222492827795,4.707106959488027,4.5152826934049894,4.55058782118346,4.5443087018094275,4.618732193517746
"(6, 23)",4.477536360485258,4.67682653042094,4.489423055486958,4.469738106678431,4.457775159722995,4.590946163737363
"(6, 24)",4.520271037536702,4.709463871246596,4.487820779318043,4.486364764360742,4.4690053489200645,4.569260489614822
"(6, 25)",4.572041447451561,4.488409176189532,4.514242993878826,4.540218489079265,4.496659700529162,4.601889374458353
"(6, 26)",4.725458054865875,4.672261142527621,4.4971414437475445,4.528805318228765,4.523325399717436,4.614942511325497
"(6, 27)",4.6132642933761705,4.703830293290285,4.5634359689315325,4.568345959790422,4.500117025921303,4.649513466660296
"(6, 28)",4.595994879868469,4.655483342597367,4.535715995296345,4.4598242209406935,4.357007179353404,4.660292777787921
"(6, 29)",4.580490664654822,4.599437015479641,4.508875950343818,4.488793104526399,4.483191935047154,4.622760377428406
"(7, 15)",4.577371751357924,4.717414931647529,4.387116467567308,4.412735857817673,4.3819092738965955,4.548441970061573
"(7, 16)",4.605346585575157,4.482387427069992,4.507382468809643,4.494345754888288,4.51229309321477,4.605631059336899
"(7, 17)",4.64220644295198,4.57513964166421,4.482999044806396,4.4611690687237795,4.54380795816138,4.657593837580745
"(7, 18)",4.636634067444066,4.5259492193609185,4.459001134369606,4.47349451580527,4.436345061228726,4.557424519675185
"(7, 19)",4.572998192613922,4.560614311466313,4.515300998207591,4.506654177760688,4.509318706625582,4.615054194512102
"(7, 20)",4.565003294235807,4.560145440217139,4.5313928156226355,4.530479815888807,4.531945905630649,4.631936341720987
"(7, 21)",4.688564560896859,4.7202050979530075,4.464162627474091,4.523692205955992,4.536682873989729,4.620521050841669
"(7, 22)",4.615551653447546,4.636179039467712,4.504863112283851,4.5275639512514605,4.527668228926271,4.608880806736126
"(7, 23)",4.528290442228591,4.48673106268226,4.521895534009235,4.49159195284857,4.471122269434264,4.587639486648117
"(7, 24)",4.628078500073133,4.56734895158667,4.488099249993919,4.473797110392506,4.504430093112183,4.604629864689623
"(7, 25)",4.559927912831622,4.537085950049645,4.452625275386947,4.425952031814023,4.450486213203182,4.554999507008666
"(7, 26)",4.685316696631483,4.554150555264153,4.458293461332126,4.550545733069568,4.435819376659972,4.567205434258682
"(7, 27)",4.563433195159131,4.585553358687713,4.533623155982068,4.477905989509168,4.480318884755978,4.5775483976079006
"(7, 28)",4.558228184557678,4.713509939806263,4.583591223255303,4.465461876079696,4.5705860684629425,4.620896276004723
"(7, 29)",4.6077418084402275,4.622513971469277,4.4905081609885285,4.483195857485486,4.490530651635163,4.590394771052057
"(8, 15)",4.590144842593522,4.68689169162833,4.572694924399904,4.562126068388479,4.572543381131932,4.668812787149406
"(8, 16)",4.568747746274608,4.574004525453874,4.449477120481287,4.517646718623334,4.5249716784614336,4.647451323686139
"(8, 17)",4.52591461583364,4.6131258139381295,4.496803301302398,4.574853191122173,4.5520502500573965,4.67260259124447
